id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21199098,Charming Family Friendly Cottage,153117209,Carolyn,,Cully,45.556567566580156,-122.61340838240827,Entire home/apt,140,1,0,,,1,344
21214725,SE PDX Modern in the Heart of Clinton/Division,59988534,Chris,,Hosford-Abernethy,45.501925718564586,-122.64468424370214,Entire home/apt,249,2,4,2018-01-29,2.18,2,267
21215626,Comfy Buckman Neighborhood Home!,33154064,Connor,,Buckman,45.51587835173269,-122.64517317391734,Entire home/apt,139,1,36,2018-01-31,9.08,2,121
21217566,Portland Downtown 1Room,86236238,Aly,,Portland Downtown,45.52279830181484,-122.68331840966107,Entire home/apt,180,1,1,2017-10-09,0.24,1,0
21217671,Special Sellwood Bedroom Suite near Downtown PDX,24837690,Lynn,,Sellwood-Moreland Improvement League,45.46241803604612,-122.64534604595941,Private room,60,1,2,2017-11-04,0.58,1,58
21218874,Fun & adventure(free ride from the airport),15864768,Daniels,,Argay,45.555931035605504,-122.53194662796253,Shared room,79,7,0,,,2,365
21219616,Private suite - SE Portland,146693781,Andres,,Powellhurst-Gilbert,45.50206392961209,-122.577307307455,Private room,40,2,13,2018-01-21,3.31,1,87
21220261,Studio 22,153329516,Lloyd,,Sabin,45.55677402035706,-122.6439858286091,Entire home/apt,59,1,19,2018-01-21,5.53,1,153
21251630,Cool Vintage. Modern convenience. NW District.,141201696,Brad,,Northwest District,45.5294677865271,-122.69075648953519,Entire home/apt,150,3,13,2018-02-04,4.15,1,164
21253108,Private bedroom in shared house in Mount Scott,8878555,Min,,Mt. Scott-Arleta,45.48104307289857,-122.5919495715896,Private room,25,2,13,2018-01-20,3.15,1,0
21253860,Peidmont Classic Portland Home,153670207,Wanda,,Piedmont,45.56857210905763,-122.66675692192577,Entire home/apt,100,2,2,2018-01-09,,1,77
21254448,Two units in one centrally located house!,3617976,Rose,,Buckman,45.52226927555974,-122.65313897050333,Entire home/apt,10,2,3,2018-01-20,0.83,2,151
21254640,Cozy Ainsworth Charm,75780500,Juliana,,Concordia,45.56547081078829,-122.62882470188973,Entire home/apt,68,3,4,2018-01-14,1.09,1,56
21255862,South Tabor Reading/ Sleeping Room!,153692926,Jolyn,,South Tabor,45.499541842412995,-122.59594387735943,Entire home/apt,60,1,26,2018-02-05,6.72,2,343
21265491,Mt. Tabor 4 Bedroom Home,3324285,Rachel,,Mt. Tabor,45.510587647980046,-122.58868674146291,Entire home/apt,200,7,1,2017-12-01,0.43,1,37
21267200,Private room in NE Portland,153829282,Edward,,Hazelwood,45.52957215210835,-122.53927883001157,Private room,24,1,6,2018-01-13,2.28,2,334
21267207,Entire 2-bdrm apt steps from the Willamette,6987103,Laura,,Sellwood-Moreland Improvement League,45.46013463069977,-122.65892238228747,Entire home/apt,125,1,2,2017-11-20,0.67,1,36
21267299,Modern Sanctuary in 1907 NE PDX Home,44211451,Kristina,,Rose City Park,45.53701084098772,-122.61199396698237,Entire home/apt,65,1,8,2018-01-28,2.50,1,153
21283643,Peaceful Casita - walk to shops & restaurants,13285949,Daniela,,Vernon,45.558676287865936,-122.64951404495672,Entire home/apt,85,2,7,2018-01-29,2.19,1,18
21292961,"Light-filled, welcoming S.W. Portland haven",2104180,Rene,,Arnold Creek,45.44290608973042,-122.69347133737134,Private room,100,2,1,2018-02-03,1,1,77
21295853,NE Portland Private Room in Urban Escape,24461064,Bree,,Cully,45.55398880064811,-122.60697105112843,Private room,50,2,2,2017-10-22,0.52,3,111
21296061,"Portland private bedroom, easy airport access !",154104792,Donald,,Foster-Powell,45.49506101399459,-122.59577744386738,Private room,32,1,0,,,1,283
21296812,Roomy Tabor Apt - 15 min to PDX! OK late check in!,133012615,Jonathan,,Mt. Tabor,45.52196857804562,-122.59188390930309,Entire home/apt,41,1,21,2018-02-04,6.49,1,6
21298034,Cozy Northwest Loft,154122181,Patrick,,Northwest District,45.53631605547124,-122.704616690853,Private room,69,1,27,2018-02-05,6.98,2,61
21308831,Luxury 2BR Portland Condo in Pearl District!,103104686,Evolve Vacation Rental,,Pearl,45.52709988964124,-122.68222191417678,Entire home/apt,305,2,0,,,4,340
