id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license
1191160,King Bed/Bath & Organic breakfast,6511480,Lisa,South Tabor,45.50241932028828,-122.60247128673481,Private room,135,2,35,2015-02-02,1.7,3,347,90787
4549267,Modern/DecoSE÷Street4Foodies&Family,1718037,Chris,South Tabor,45.50227930677606,-122.6047617720456,Entire home/apt,30,1,5,2015-01-25,1.4,6,354,
4322350,Mid-Century Urban Oasis ,22440283,Patti,South Tabor,45.50516191738246,-122.5961683931008,Private room,65,1,0,,,1,356,14-208043-000-00-HO
4205136,Queen suite with view of trees,10655958,Kate And Joel,Powellhurst-Gilbert,45.495041336128615,-122.5390212828344,Private room,41,1,2,2015-01-25,0.4,2,318,
3380298,Powell Butte Nature Park + Views,421792,Jesse,Powellhurst-Gilbert,45.48764586906469,-122.51846177641427,Private room,65,1,4,2014-08-31,0.6,3,365,
78509,Powell Butte Park Retreat City View,421792,Jesse,Powellhurst-Gilbert,45.48608392978329,-122.52273041761627,Private room,65,1,22,2014-10-04,0.5,3,312,
2651665,Private Queen Bed in SE Portland,11163323,Megan,Powellhurst-Gilbert,45.499239951654616,-122.52270489393335,Private room,65,1,1,2014-08-07,0.1,1,365,
3317204,An Eight-Acre Farm in the City!,16748125,Shelley,Powellhurst-Gilbert,45.48080911016077,-122.51481067371972,Entire home/apt,250,1,11,2015-01-02,1.4,1,226,14-255336-000-00-HO
4519593,"30% off room, private bath & patio",22814917,Amber,Powellhurst-Gilbert,45.48373630106967,-122.52376290120552,Private room,34,2,27,2015-02-23,8.1,1,332,
4318395,Quiet & Private Place to Rest,22420504,Gregg,Powellhurst-Gilbert,45.48472569140929,-122.52843455625546,Entire home/apt,60,1,0,,,1,334,
3743363,Yoga Retreat at Camp Holly,10655958,Kate And Joel,Powellhurst-Gilbert,45.4944928597109,-122.53935142161939,Private room,38,1,16,2015-02-15,2.8,2,326,
196035,Cozy Furnished Studio in Brooklyn,953811,Brooklyn B&B,Brooklyn Action Corps,45.491109833456555,-122.65344364482736,Private room,85,2,34,2014-11-13,0.8,1,365,
284106,Exquisite Modern Spacious Flat,1478274,David,Brooklyn Action Corps,45.490951596830485,-122.64037147554116,Entire home/apt,135,2,17,2014-12-15,0.5,3,255,
700891,Cheery Bedroom Close to Downtown,11912170,Clay,Brooklyn Action Corps,45.490537677007296,-122.65162332952048,Private room,45,2,1,2013-06-16,0.0,2,334,
284105,StrikingModern Fully Furnished Flat,1478274,David,Brooklyn Action Corps,45.492609631459885,-122.64254009096359,Entire home/apt,135,1,13,2014-11-03,0.4,3,311,
829180,Sweet 2B Bungalow Close to Downtown,11912170,Clay,Brooklyn Action Corps,45.48813602229308,-122.65541286179806,Entire home/apt,110,3,47,2015-02-16,1.8,2,72,
4977274,Room w/ mountain views in community,25656475,Fallon,Brooklyn Action Corps,45.49754191870941,-122.65678705507253,Private room,15,12,0,,,1,29,
5327623,"Cool Hosts, Two Guys, Heart of PDX",24770429,Scott,Brooklyn Action Corps,45.498382610224915,-122.65441568899011,Shared room,35,1,0,,,1,364,
225925,Simple Guestroom - Quiet Home,501499,Isaac,Brooklyn Action Corps,45.49717936885841,-122.65140512806538,Private room,39,1,3,2015-01-30,1.6,1,239,
635432,Spacious SW Portland 1 bd Apartment,3166372,Alexandra,Bridlemile,45.49027753567194,-122.72214259582235,Entire home/apt,99,2,34,2015-01-31,1.1,1,323,
4341064,Cute Brooklyn Cottage | Tiny House,1978398,Sydney,Brooklyn Action Corps,45.49945942705996,-122.65122579426391,Entire home/apt,80,1,2,2015-02-17,2,1,308,
2803267,Updated Space with Great Location,10088507,Ashley,Brooklyn Action Corps,45.49468332359198,-122.65126834734292,Entire home/apt,125,1,25,2015-02-22,2.6,2,294,
2778332,Bright & Cheery Close to Everything,10088507,Ashley,Brooklyn Action Corps,45.49595842369652,-122.65150002617536,Entire home/apt,100,1,26,2015-02-23,3.1,2,354,
744598,Zen Private Apt in SE Craftsman,3663520,Robyn,Brooklyn Action Corps,45.49873779508749,-122.65707792842527,Entire home/apt,90,2,41,2015-02-15,1.7,1,340,
4977383,The Bearberry Suite,3494139,Alex,Brooklyn Action Corps,45.50093908493261,-122.6550030282004,Entire home/apt,120,1,9,2015-02-27,9,1,320,
3533588,Five Minutes From Downtown!,17790173,Jake,Brooklyn Action Corps,45.500381530175794,-122.65614111392827,Private room,65,1,8,2014-08-15,1.1,1,258,
3012785,"Cozy Bed, Yummy Breakfast, Pool !! ",14809879,Judy,Bridlemile,45.487896268527415,-122.73659591510365,Private room,39,2,32,2015-01-30,3.4,1,330,
1127800,Private room(s) in Portland,1705236,Eva,Bridlemile,45.48964138602727,-122.7334483777031,Private room,85,1,8,2014-09-01,1.0,2,365,
3230255,RoseCity SW Portland entire house,16300399,Charmika,Bridlemile,45.48977199247486,-122.72259880458633,Entire home/apt,88,14,0,,,1,365,
5156555,Quiet Retreat,26667031,Patrick,Bridlemile,45.487842686926776,-122.72775438897034,Private room,85,1,0,,,1,365,
1127801,Entire House in Portland,1705236,Eva,Bridlemile,45.49120772272348,-122.73427906445795,Entire home/apt,250,3,0,,,2,65,
1454895, Boundary Street House: Inner SW ,1235398,Anne,Hillsdale,45.484750219462796,-122.704613482583,Entire home/apt,109,2,50,2015-02-22,3.5,1,341,
3360209,Mid-Century Modern w/ Outdoor Space,1527567,Taylor,Hillsdale,45.491551196344545,-122.70470797338753,Entire home/apt,195,2,2,2014-09-22,0.4,1,237,
1983541,Another Perfect Spot in Portland,7504672,Barbara And Gary,Hillsdale,45.48705618609784,-122.70189081458527,Private room,70,2,24,2014-12-10,2.0,3,362,
2692251,Magnificent View from West Hills,13164795,Lee,Hillsdale,45.486492751140695,-122.69100246356649,Private room,85,1,11,2015-02-17,1.3,1,361,
4947833,Ravine House in Hillsdale,16581757,Gary And Debra,Hillsdale,45.47830753688661,-122.69066455208318,Private room,100,1,0,,,1,299,
5465523,West Hills Apt Suite,25176071,Lathen And Anne-Marie,Hillsdale,45.478983083799136,-122.70012100910901,Entire home/apt,65,2,0,,,1,360,
684858,A little COUNTRY in the City!,3492059,Judy,Hillsdale,45.48097176384999,-122.69530162286631,Entire home/apt,100,3,44,2015-01-16,1.5,1,261,
533759,A Room With A View for You to Enjoy,2620862,Shelby,Hillsdale,45.481110568154314,-122.69274146181444,Private room,90,1,26,2014-08-08,0.8,1,328,
1526443,The Perfect Spot,7504672,Barbara And Gary,Hillsdale,45.487878946255506,-122.70094573808625,Private room,75,2,28,2015-01-04,1.8,3,359,
3012122,Two Rooms at the Perfect Spot,7504672,Barbara And Gary,Hillsdale,45.48782717901241,-122.70235942461842,Private room,118,2,2,2015-02-16,0.3,3,342,
200544,"Cozy, Architectural-Modern Home  ",971012,Cindy,Hillsdale,45.4696078883694,-122.69686744889155,Entire home/apt,375,3,8,2014-10-19,0.2,2,329,
4029371,Cascadian Cave,20890006,Omri,Hillsdale,45.473648932555115,-122.6888386105485,Private room,59,1,1,2014-09-12,0.2,1,153,
4558343,Southwest Hills Hideaway,8530650,Virginia,Hillsdale,45.48454340941299,-122.68815395811713,Entire home/apt,115,2,0,,,1,365,
2919433,"Quiet, Private Apartment Retreat",13267370,Keith,Hillsdale,45.48242640736307,-122.68690228089943,Entire home/apt,135,2,20,2015-02-22,2.0,1,323,
633385,➳ Sweet Room in Central SW Home ➳,2974150,Shannon,Hillsdale,45.47134173016865,-122.6861053311696,Private room,55,2,44,2015-02-16,1.5,3,365,
1348628,Backyard Garden Tiny House,3675574,Wisteria,Foster-Powell,45.49072346721974,-122.59185669318758,Entire home/apt,89,1,156,2015-02-21,8.2,1,347,
5404942,Updated Mid Century Modern Close-In,28017147,Stephanie,Hillsdale,45.4775089863941,-122.68667637868676,Entire home/apt,300,2,0,,,1,53,
3294085,Beautiful mid century close to dwtn,16643070,Jennifer,Hillsdale,45.47348803388936,-122.6889035596765,Entire home/apt,167,3,15,2014-12-29,1.9,1,230,
3439204,Wooded Luxury w/Downtown Access,11853939,Kristin,Hillsdale,45.49593331196895,-122.71185820368392,Entire home/apt,110,2,6,2015-02-17,1.1,1,251,
1571381,Foster-Powell Big Awesome House,8355694,Liz,Foster-Powell,45.49028145057155,-122.59117107580352,Private room,40,1,10,2015-01-24,0.6,1,365,
1069642,Cozy Daylight Basement Apartment,1716834,Malia,Foster-Powell,45.49246118113118,-122.5956762511832,Entire home/apt,65,1,68,2015-02-17,3.4,1,355,
2678714,Fo-Po Urban Farmhouse ,2807919,Christie,Foster-Powell,45.49258447877659,-122.59912551481794,Entire home/apt,120,2,25,2015-02-28,2.6,2,76,
5442774,Rogue Caravans - Mobile Rental!,2807919,Christie,Foster-Powell,45.493084924865904,-122.59793301268019,Entire home/apt,110,3,0,,,2,359,
640874,Adorable Private Spotless SE 1 Bdrm,3200651,Holly,Foster-Powell,45.4890406563732,-122.59496989881366,Entire home/apt,70,2,34,2015-02-26,1.1,1,33,
2593388,Urban Farm & Whimsy,8091237,Jenn,Foster-Powell,45.489093803770096,-122.59176628226645,Private room,55,2,30,2014-11-18,3.3,1,267,
857220,"Spacious, Comfy Basement Suite",4440080,Lori 'N Podji,Foster-Powell,45.49278118767733,-122.58294074462529,Private room,61,1,65,2015-02-16,2.6,1,363,
4951006,Tiny House Retreat in SE Portland,7548435,Michelle,Foster-Powell,45.495649159946495,-122.58622324107505,Entire home/apt,75,1,4,2015-02-16,2.9,1,38,
4499492,Rest at Rainbow's End,9890802,Christina,Foster-Powell,45.490832123171906,-122.5862742703003,Private room,50,1,9,2015-02-23,2.4,1,355,
1688463,"Little hen & HARE,  SE Holgate",3135730,Amber&Justin,Foster-Powell,45.49206798540619,-122.5830833002201,Entire home/apt,85,2,22,2015-02-18,1.4,1,352,
2792392,Modern Micro Studio in Fo-Po,14281776,Jessica,Foster-Powell,45.494905861453574,-122.58095891265657,Entire home/apt,55,2,44,2015-02-09,4.9,1,332,
1079172,"Sellwood, Detached Studio, Portland",4611883,Judd,Sellwood-Moreland Improvement League,45.463182244663265,-122.65551460439897,Entire home/apt,85,2,98,2015-02-23,4.4,1,314,14-224960-000-00-HO
5075960,Private Cozy room close to downtown,19814076,Kira,Foster-Powell,45.49748823646297,-122.60650328973225,Private room,55,1,0,,,1,365,
1566199,Adorable South Tabor house,4286065,Jessica,Foster-Powell,45.49577952217251,-122.60059370116838,Entire home/apt,125,1,4,2014-11-29,0.3,1,331,
3409311,craftsman house- accommodates 4,17190425,Teri,Foster-Powell,45.4945949503038,-122.5985328085387,Private room,40,1,43,2015-01-20,5.9,1,331,
4518904,Entire Upstairs w/Private Bathroom,2312710,Laurie,Foster-Powell,45.49475204217278,-122.5980399391257,Private room,59,1,11,2015-02-07,4.4,1,343,
3875448,Big Blue FoPo House ,19252862,Kelly,Foster-Powell,45.496683163918505,-122.60326157551106,Private room,50,1,9,2014-12-29,1.4,1,363,
2448629,"Liebe Guesthouse, Eastport Plaza",12523076,Kim Huong,Lents,45.48618871694319,-122.57713413752722,Entire home/apt,125,3,0,,,2,320,
603074,Private Room in Chill Eastside Spot,936585,Sarah,Lents,45.47472796216671,-122.57723810658139,Private room,40,1,38,2014-12-28,1.2,1,255,
4331380,Lovely Room in Sweet House,12451380,Claire,Lents,45.48549273496118,-122.57580769166852,Private room,60,1,0,,,1,365,
2106134,Private Room near airport SE PDX,1192626,Susan,Lents,45.480006127921754,-122.57373338694629,Private room,28,2,3,2014-05-07,0.2,1,358,
4710970,Newly remodeled house in quiet area,24310581,Robbie,Pleasant Valley,45.468436976590745,-122.5444131057342,Entire home/apt,195,3,2,2015-02-22,1.0,1,276,
2738725,Powell Butte Nature Experience,421792,Jesse,Pleasant Valley,45.48775364324652,-122.51678118416953,Private room,65,1,0,,,3,365,
1212986,Private Room in House with Patio!,6379380,Julio,Mt. Scott-Arleta,45.47834608063788,-122.59700468491334,Private room,65,2,3,2013-08-10,0.2,2,365,
2831292,Bright house in the Woodstock area!,14483290,Yann,Mt. Scott-Arleta,45.4818774924318,-122.59724517082641,Entire home/apt,109,1,0,,,1,253,
4411465,Comfy Two Bed Private Room,5671128,Sarah,Mt. Scott-Arleta,45.48545239653601,-122.59272713606215,Private room,65,1,0,,,1,365,
5419771,Sunny Bedroom Off of Woodstock,6189020,Courtney,Mt. Scott-Arleta,45.479654628793035,-122.59149166192243,Private room,45,1,0,,,1,355,
3137295,Close to everywhere you want to be,3175175,Gayle,Mt. Scott-Arleta,45.486265220989125,-122.59118919146476,Entire home/apt,125,2,0,,,1,255,
4511736,Holgate Hideaway,7093479,Lindsay & Josh,Mt. Scott-Arleta,45.48745401379203,-122.60044549908474,Entire home/apt,125,2,3,2014-12-29,1.3,1,285,
5383274,Stunning Room in Charming SE Home,19071730,Mary & Jason,Mt. Scott-Arleta,45.48305288673712,-122.6015479823278,Private room,60,2,0,,,4,300,
3731755,Charming Creative Craftsman SE PDX,19071730,Mary & Jason,Mt. Scott-Arleta,45.48366087108933,-122.60189760453193,Entire home/apt,159,3,14,2015-02-26,2.1,4,308,
5383467,Sweet Room in Charming SE Home,19071730,Mary & Jason,Mt. Scott-Arleta,45.48336030563873,-122.6017901317601,Private room,50,2,0,,,4,300,
3647253, Private studio w/ parking (RV ok),18431775,Samira,Mt. Scott-Arleta,45.47781236377085,-122.58214497691448,Entire home/apt,65,1,11,2014-12-03,1.6,1,361,
1284444,Quaint - Private Living Quarters,6987890,Carl,Sellwood-Moreland Improvement League,45.47708026138455,-122.6420801299199,Private room,80,1,32,2014-10-24,1.6,1,365,
262023,Private Yukon Getaway Apartment!,1368638,John,Sellwood-Moreland Improvement League,45.47861942493735,-122.64720570307949,Entire home/apt,75,1,155,2014-12-09,3.9,3,96,
4349231,Basement unit w/ seperate entrance,7108078,Ronnie,Sellwood-Moreland Improvement League,45.464889944434695,-122.64515937606409,Private room,85,3,0,,,2,114,
3250861,Hidden Gem Neighborhood 1BD,16443581,Jessica,Sellwood-Moreland Improvement League,45.476246842389216,-122.64589672998444,Private room,60,1,12,2015-02-02,1.6,1,304,
1591986,"Bedroom, Breakfast and Bikes!",8474325,Kristin,Sellwood-Moreland Improvement League,45.47150896746632,-122.64515692017149,Private room,62,1,119,2015-02-24,7.2,4,345,
1965020,"Bedroom, Bikes, and Breakfast!",8474325,Kristin,Sellwood-Moreland Improvement League,45.47330849454879,-122.64563138271717,Private room,62,1,117,2015-02-24,7.7,4,316,
1100793,"Family  Friendly Home, Walkable! ",496929,Sam,Sellwood-Moreland Improvement League,45.47816887400624,-122.6458318195828,Entire home/apt,165,2,1,2015-01-27,0.9,1,238,
3742483,Quaint home in desirable Moreland,18210899,Clint,Sellwood-Moreland Improvement League,45.48205433743783,-122.64558570673665,Shared room,59,1,0,,,1,365,
5005440,Sellwood Suite,22894725,Dan,Sellwood-Moreland Improvement League,45.46229280423601,-122.6561236163874,Entire home/apt,85,1,0,,,1,320,
865596,Great house in Sellwood Oregon,4545582,Karin And Tony,Sellwood-Moreland Improvement League,45.46610546481923,-122.65706108073576,Private room,70,2,60,2015-02-22,2.6,1,355,
1625075,Garden Studio with Vintage Flair,1178070,Candace,Sellwood-Moreland Improvement League,45.465554291516945,-122.66006020863415,Entire home/apt,150,2,29,2015-02-17,1.7,1,340,
4866161,Sellwood 2 Bedroom Duplex,24895003,Stephen,Sellwood-Moreland Improvement League,45.46395561628881,-122.65674117726691,Entire home/apt,109,2,2,2015-02-19,1.0,1,344,
1110177,Centrally located townhome in PDX,4097842,Sumit,Sellwood-Moreland Improvement League,45.463857089657616,-122.65849601178464,Private room,80,1,4,2015-02-01,0.2,1,335,
637362,Quaint & Cozy Sellwood Guest House,869146,Gina And Andy,Sellwood-Moreland Improvement League,45.46563294164716,-122.65572561215869,Entire home/apt,80,3,57,2015-02-22,2.2,1,335,
1923802,A Sellwood Family Friendly Retreat,9967235,Geoff,Sellwood-Moreland Improvement League,45.46151509213164,-122.65149906142167,Entire home/apt,235,2,0,,,1,238,
115223,Sellwood Guest Studio-Private Entry,238142,Rose,Sellwood-Moreland Improvement League,45.46782655739054,-122.65556791421501,Private room,69,2,34,2014-12-03,0.8,2,319,
1700420,Mid-Century Modern Private Bed/Bath,3120050,Tara,Sellwood-Moreland Improvement League,45.468784933417226,-122.65802430153049,Private room,60,3,8,2014-12-27,0.7,1,365,
1661256,Tiny house gyspy wagon trailer,8802833,Julie,Sellwood-Moreland Improvement League,45.4703798215119,-122.66345668924883,Entire home/apt,75,1,0,,,1,365,
383701,Sellwood Central Basement Suite ,1405118,Dave & Silke,Sellwood-Moreland Improvement League,45.4686617436931,-122.65448808984783,Entire home/apt,80,1,108,2015-02-23,3.1,1,321,14-224927-000-00-HO
2057220,Couch in a huge shared house,6878392,Kati,Sellwood-Moreland Improvement League,45.46789464040339,-122.64880064154336,Shared room,35,1,10,2014-09-14,1.0,1,304,
483487,Sellwood-Near Parks and the River,434208,Jim,Sellwood-Moreland Improvement League,45.467734194858906,-122.65513355061348,Private room,65,2,79,2015-02-26,2.4,1,344,
4372088,Portland Perfection,4099316,Traci,Sellwood-Moreland Improvement League,45.46793030940395,-122.65391644058404,Entire home/apt,139,2,2,2014-11-02,0.5,1,283,
5126353,Colorful Cottage,9392432,Meg & Mikael,Sellwood-Moreland Improvement League,45.46844529016439,-122.64913954532392,Entire home/apt,85,2,0,,,1,273,
1080527,Charming Sellwood Farmhouse,3054395,Karen,Sellwood-Moreland Improvement League,45.46741577389743,-122.65881504200279,Private room,50,1,2,2014-11-30,0.6,1,365,
1309956,Elegant Sellwood Old Portland Home ,238142,Rose,Sellwood-Moreland Improvement League,45.47033239245399,-122.65248241731071,Entire home/apt,145,3,9,2014-11-30,0.5,2,334,
4979262,Modern 1BR/1BA in heart of Sellwood,12765069,Ravi,Sellwood-Moreland Improvement League,45.46963315480687,-122.64722897685782,Private room,120,1,0,,,1,365,
2811888,Free Bikes and Friendly Cats,14384417,Tim & Jan,Sellwood-Moreland Improvement League,45.45966433094813,-122.64915161367888,Private room,40,1,20,2015-02-24,1.9,1,262,
692606,Sellwood  2 Bedroom Flat - Sleeps 3,3542023,Ryan,Sellwood-Moreland Improvement League,45.465084542743675,-122.64656158291574,Entire home/apt,99,4,68,2015-02-22,2.3,1,297,
1129754,Exquisite Victorian - SellwoodManor,1478274,David,Sellwood-Moreland Improvement League,45.45955775815775,-122.65589782421206,Entire home/apt,129,2,22,2014-12-19,1.1,3,342,
4907548,Sellwood Luxury Studio Home,25267321,Jennifer,Sellwood-Moreland Improvement League,45.458676847232944,-122.65361232786418,Entire home/apt,75,2,6,2015-02-23,3.0,1,238,
2043127,Cheerful & Cozy House in Sellwood! ,1581273,Paige,Sellwood-Moreland Improvement League,45.459988233726556,-122.65960685166986,Entire home/apt,75,2,9,2014-09-30,0.6,1,267,
1070093,Family-friendly home Sellwood 4bdrm,5887937,Amanda,Sellwood-Moreland Improvement League,45.46060291806477,-122.65128337027063,Entire home/apt,250,3,17,2014-12-27,0.8,1,245,
5085909,The Perfect Place in Sellwood,26271698,John,Sellwood-Moreland Improvement League,45.46317711683481,-122.65244575671173,Entire home/apt,129,3,0,,,1,221,
699667,Old Portland Style 2 Story House,3589314,Nicole,Sellwood-Moreland Improvement League,45.46817656320386,-122.65251078664188,Private room,65,1,59,2015-02-27,2.5,1,361,
4559235,196+ 5 Star Reviews Can't Be Wrong,8474325,Kristin,Sellwood-Moreland Improvement League,45.46500526035802,-122.65335699186059,Private room,62,1,24,2015-02-16,6.8,4,349,
1932203,Gorgeous Home Great Location!,1368638,John,Sellwood-Moreland Improvement League,45.47975440251432,-122.6501026851818,Entire home/apt,119,1,48,2015-01-26,3.4,3,21,
916916,"Sellwood 2Bd Flat, Antiques & Parks",4923307,Brian,Sellwood-Moreland Improvement League,45.47204498866879,-122.6525413383332,Entire home/apt,125,3,37,2015-02-18,2.5,1,302,
3993293,Airy Map Room in Sellwood,8431845,Peter,Sellwood-Moreland Improvement League,45.466078121601,-122.65256014493308,Private room,95,1,0,,,1,9,
4885574,Sellwood Neighborhood Suite  ,13970805,Maria,Sellwood-Moreland Improvement League,45.470759121488676,-122.65152873629711,Entire home/apt,80,1,1,2015-02-16,1,1,55,
635672,Beautiful Portland City Home!,1368638,John,Sellwood-Moreland Improvement League,45.47971611394487,-122.64949025541341,Entire home/apt,119,1,93,2015-01-04,3.2,3,59,
4512241,259+ 5 Star Reviews Can't Be Wrong!,8474325,Kristin,Sellwood-Moreland Improvement League,45.466084682084016,-122.65157905144827,Private room,62,1,25,2015-02-22,6.7,4,339,
3617607,The Casita /Westmoreland MIL Suite ,10433870,Alysia,Sellwood-Moreland Improvement League,45.479744806259426,-122.64953760890407,Entire home/apt,100,1,1,2015-02-16,1,1,365,
1307544,Private room in Sellwood area,7108078,Ronnie,Sellwood-Moreland Improvement League,45.46400388704701,-122.64475949184475,Private room,59,2,3,2014-08-25,0.4,2,330,
2131727,Sellwood Hot Tub Fenced Dog OK,9617550,Alisa,Sellwood-Moreland Improvement League,45.464939575495876,-122.64264129433225,Private room,59,1,42,2015-02-07,3.3,1,364,
4287313,Clean. Quiet. Comfortable.,22256990,Greg,Reed,45.48751851898003,-122.63423389874957,Private room,85,1,0,,,1,365,
3473879,Modern Reed Way Ranch w/ Pool,17498855,Wendy,Reed,45.48611050502816,-122.63120511760913,Entire home/apt,450,1,0,,,1,269,
3827967,Private Daylight basement apartment,19698509,Kelly,Reed,45.487317050298934,-122.63082539003871,Private room,77,2,6,2015-02-16,0.9,1,351,
5161013,SE 2BD Quaint Musician's Abode ,23125291,Thomas,Reed,45.484049678683064,-122.62357288875364,Entire home/apt,100,1,2,2015-02-16,2,1,56,
4252731,SE Reedwood 70s/Modern Home,177443,Tim + Susie,Reed,45.48935690066425,-122.62983851276,Entire home/apt,225,1,3,2014-12-29,1.0,2,248,
4129559,SE Reed 70s/Modern Downstairs Level,177443,Tim + Susie,Reed,45.488897212432214,-122.63108763857876,Private room,65,1,4,2014-12-26,0.8,2,256,
61677,"Huge Suite Upstairs, Peaceful Reed",298438,Deborah,Reed,45.488453338060964,-122.62632966213748,Private room,55,2,65,2015-02-09,1.3,2,335,
649431,Peaceful Reed Large Daylite Basemnt,298438,Deborah,Reed,45.48782333376692,-122.6265112085062,Private room,45,2,37,2014-11-24,1.5,2,301,
1294972,Private & Modern Detached Loft,5911144,Zoey & Jeff,Woodstock,45.477688085387186,-122.61702271854398,Entire home/apt,82,1,85,2015-02-17,4.2,1,325,
4564100,Queen bed for two in cozy room! ,22212588,Donna,Woodstock,45.47749433448576,-122.62068544979802,Private room,60,2,0,,,3,332,
4913880,2 Bedroom Suite,22212588,Donna,Woodstock,45.478073018839765,-122.62203221763389,Entire home/apt,90,2,0,,,3,328,
760740,Clean/quiet NS shared house SE PDX,4010382,Chase,Woodstock,45.48666903231925,-122.60628089578306,Private room,100,1,0,,,1,365,
1171356,Private yellow room in SE 4square,190651,Shannon,Woodstock,45.47936630311415,-122.60649969153475,Private room,50,1,98,2015-02-23,4.7,2,349,14-207811-000-00-HO
1344437,Modern Comfort and Romance,3931987,Lori,Woodstock,45.47709510018729,-122.60680924082594,Entire home/apt,100,1,12,2015-01-04,1.5,1,342,
3703294,Sweet kid-friendly home,8119461,Charlotte,Woodstock,45.48266085388966,-122.60751212411327,Entire home/apt,100,1,5,2014-10-12,0.8,1,195,
4144425,Traveler's Friend- SE Portland,1322777,Mark,Woodstock,45.48285414914807,-122.60661893439337,Private room,80,1,0,,,1,365,
2050578,single private bedroom SE Pdx,10509262,Adrienne,Woodstock,45.49003577929055,-122.62009423228893,Private room,75,1,0,,,1,365,
762386,"Urban treehouse in Portland, OR!",416155,Brad & Becca,Woodstock,45.48987745282086,-122.62083660100615,Private room,70,1,234,2015-02-17,8.4,1,248,
4278471,2 bed-Room with private bathroom ,22212588,Donna,Woodstock,45.477529026216295,-122.62235941186096,Private room,60,2,8,2015-02-17,1.8,3,336,
506183,"Bright, Cozy Attic in SE Portland",2446350,Harmony,Woodstock,45.48654939558137,-122.61854435864112,Private room,35,1,175,2015-02-12,5.3,1,307,
5375397,Arts & Crafts Stunner SE PDX,19071730,Mary & Jason,Woodstock,45.48323920012515,-122.60305554439904,Private room,55,2,0,,,4,300,
1932316,Cozy Fo-Po 1 bedroom apt.,6458947,Libby&Gabe,Woodstock,45.48630027963935,-122.60469510862123,Entire home/apt,70,2,52,2015-02-25,3.4,1,28,
1171875,Private orange room w/Queen bed,190651,Shannon,Woodstock,45.47944829937843,-122.60430362942273,Private room,50,1,65,2015-02-16,3.1,2,359,14-207811-000-00-HO
1495229,2BD House – Clean and Warm,7992354,Rick & Lara,Woodstock,45.48890227004533,-122.61284459480126,Entire home/apt,96,1,93,2015-02-19,5.2,1,332,
1007277,Feels Like Home,3978304,Anthony,Woodstock,45.4891999829512,-122.62097716704018,Entire home/apt,55,2,76,2015-02-20,4.6,1,320,
2101586,Charming home near Reed College,10716640,Celeste,Woodstock,45.47253778465662,-122.6221259795922,Entire home/apt,225,2,7,2015-02-22,0.7,2,303,
2297732,Nice apartment studio in home,11736124,Brad,Woodstock,45.4714429169929,-122.61950908720564,Private room,70,2,2,2014-10-18,0.3,1,358,
3134258,Unique Cape Cod with Large Deck ,5805842,Michelle,Woodstock,45.46772263605987,-122.62254358028578,Entire home/apt,145,2,2,2014-12-01,0.3,1,120,
4164533,Great House Near Portland's Action,21614385,Tim,Woodstock,45.46758517811822,-122.61934912594654,Entire home/apt,230,1,0,,,1,134,
1051210,Cozy Tudor near Reed College,4525526,Maggie,Woodstock,45.466650284555065,-122.62247313434172,Private room,79,1,38,2014-12-27,1.8,1,347,
345650,GUEST HOUSE SURROUNDED BY NATURE,38860,Renata,Hayhurst,45.480198122380216,-122.71843877605248,Entire home/apt,70,2,44,2015-01-02,1.4,1,346,
3594571,Modern Studio in SW Portland,18109669,Maxine And Jonathan,Hayhurst,45.47641867393544,-122.72871579980995,Entire home/apt,99,2,28,2015-02-23,3.8,1,343,
3292816,Tranquil 4bdrm home in Hillsdale,2344475,Katie,Hayhurst,45.48132894221853,-122.7233095564413,Entire home/apt,140,1,0,,,1,234,
64557,Sunny SW Artist Studio w/ Hot Tub ,79786,Ken,Hayhurst,45.48294237762957,-122.71921538542263,Entire home/apt,85,2,24,2014-08-17,0.5,3,344,
29931,Lovely 3br SW Victorian w/ Hot Tub,79786,Ken,Hayhurst,45.48278164171082,-122.72089109664392,Entire home/apt,175,2,30,2014-11-25,0.5,3,271,
267409,Pretty SW  Garden Apt. w Hot Tub,79786,Ken,Hayhurst,45.482556147605344,-122.71935424617783,Entire home/apt,125,2,3,2013-10-13,0.1,3,320,
2844863,Tilikum ,12828580,Lisa,Hayhurst,45.480543769087326,-122.713699575262,Private room,95,2,19,2014-09-19,2.0,2,177,
3696935,SW Mid-Century House,9266433,Erica,Hayhurst,45.480190804475534,-122.71659859163266,Entire home/apt,140,2,6,2015-01-03,0.9,1,194,
5050512,Bedroom,26075646,Lee,Hayhurst,45.48513357930618,-122.72938592122274,Private room,60,1,1,2015-02-14,1,1,365,
4342599,Close to Downtown Springwater Trail,18872033,Kate,Eastmoreland,45.474152036866506,-122.62639744071437,Private room,95,2,0,,,1,365,#14-231-355. The first legal Airbnb in Eastmoreland. The others are not. You can check them out on portlandmaps.com. Safety inspections are important as well as code compliance.
3792917,Cozy room for two near Reed College,19474333,Mary,Eastmoreland,45.47543880647213,-122.62858610580881,Private room,90,1,3,2015-01-02,0.7,2,357,
2098843,East Moreland Gem,10705438,Patrick,Eastmoreland,45.474090055010564,-122.62714337557316,Entire home/apt,295,3,3,2014-12-29,0.4,1,66,
