id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
383701,Sellwood Music Suite,1405118,Dave & Silke,,Sellwood-Moreland Improvement League,45.4686617436931,-122.65448808984783,Entire home/apt,90,1,201,2018-07-01,2.64,1,299
386687,The Heart of Multnomah Village,532509,Maria & Kenyon,,Multnomah,45.470128376570685,-122.7140865931903,Entire home/apt,120,2,109,2018-07-01,1.46,1,312
399890,S.W. Portland Farmhouse Cottage,1996078,Sally K,,Marshall Park,45.45703987707172,-122.69185292328065,Entire home/apt,185,3,66,2018-06-27,1.05,3,338
402130,"Newly Renovated & Cozy, Opal 28 Queen Suite #1",6313800,Margot,,Kerns,45.5296770140834,-122.63428730026914,Entire home/apt,155,2,78,2018-06-20,1.04,6,311
402191,"Vintage Meets Modern, Opal 28 King Suite #4",6313800,Margot,,Kerns,45.52501854052309,-122.63497291986833,Entire home/apt,115,1,137,2018-07-06,1.82,6,315
409747,~~The Hawthorne Eco-Luxury Home~~,2039808,Nola,,Sunnyside,45.51436872108706,-122.61408836841963,Entire home/apt,1000,1,30,2017-07-23,0.41,1,56
413956,"Beautiful, Clean 1920 NoPo Bungalow",1099616,Abraham,,Arbor Lodge,45.56699293382699,-122.67936047797994,Entire home/apt,125,3,121,2018-06-11,1.67,2,49
424097,Cute rancher on Portland's SE side.,1871594,Donald,,Woodstock,45.488049499009925,-122.6177848693882,Entire home/apt,70,18,1,2012-11-27,0.01,1,0
448195,Beautifully restored original 1915 Craftsman,2226037,Bruce,,Rose City Park,45.54766577720515,-122.61338933807863,Entire home/apt,200,3,160,2018-06-18,2.13,1,316
449461,"Portland Soul, Central! Porch Time!",975606,Leo,,Rose City Park,45.54386187561533,-122.60395555054026,Private room,50,30,35,2018-06-01,0.49,3,345
450660,Perfectly Cozy Alberta Arts Room,2236909,Shane,,King,45.561741073595265,-122.65817243991002,Private room,38,30,68,2018-02-18,0.95,4,133
452908,Location. Location. Location.,2250176,Leslie,,Richmond,45.50302497102441,-122.62888220208542,Private room,95,2,137,2018-07-01,1.87,1,252
457627,concordia/alberta sunshine cabin,2274595,Rachel And Joe,,Concordia,45.5624435916848,-122.63755664074837,Entire home/apt,105,2,246,2018-06-25,3.35,1,324
477845,The Garden Room in Arbor Lodge,1391205,Clarissa,,Arbor Lodge,45.57318394325989,-122.6853617030063,Private room,60,2,98,2018-06-24,1.34,3,3
483487,Sellwood-Near Parks and the River,434208,Jim,,Sellwood-Moreland Improvement League,45.467734194858906,-122.65513355061348,Private room,60,2,203,2018-06-26,2.73,1,293
483614,Cully Carriage House- NE Portland,1387456,Dana,,Cully,45.55890259904605,-122.61832139624777,Entire home/apt,125,2,151,2018-06-29,2.05,1,244
496270,Great Location! Great for Kids!,2451547,"Rachel, Dave & Caleb",,Concordia,45.56496754124745,-122.63118311537558,Private room,89,1,50,2017-11-26,0.69,1,46
497612,Cute & Bright Apt. Very Close In,530830,Faith,,Buckman,45.52141391531555,-122.65321918873845,Entire home/apt,109,1,481,2018-06-25,6.63,2,338
497655,Mississippi Arts - NoPo Garden Home,2451702,Danielle,,Overlook,45.561136097579706,-122.68949724723956,Entire home/apt,227,2,24,2018-06-24,0.33,2,353
497949,Food Lovers Dream in Inspired House,2458289,Emily,,King,45.55212041206038,-122.65893098300995,Private room,72,2,135,2018-06-15,1.85,2,330
506327,Lovely Art Filled Inner-NE Bungalow,1972773,Cynthia,,King,45.56393532003258,-122.65790692816581,Private room,58,1,251,2018-06-26,3.43,2,239
522334,A sunny separate studio w/skylights,19234,Scott,,Sellwood-Moreland Improvement League,45.474001173375164,-122.64378946048765,Entire home/apt,85,3,293,2018-06-18,4.03,1,205
525395,Fantastic Bungalow w/ADU & Hot Tub,2555917,Thomas,,South Portland,45.47161313131989,-122.67427043459719,Entire home/apt,299,2,9,2018-07-01,0.15,1,1
525964,English Tudor with a Latin Flair,2585531,Maggie,,Concordia,45.56575953869885,-122.64164514255434,Private room,50,2,75,2018-07-01,1.03,1,283
531232,Spacious apartment,2609280,Marty,,Arbor Lodge,45.57707162508935,-122.6960628738501,Entire home/apt,100,2,79,2018-07-03,1.11,1,351
531553,"Farm in the City, Mississippi dist.",1601890,Janie And Ginnie,,Boise,45.55326994194677,-122.66941258013233,Entire home/apt,85,2,212,2018-07-04,2.91,1,281
531586,Mt Tabor Long term ONLY,546232,Jan,,Mt. Tabor,45.51807045697948,-122.59493999248957,Entire home/apt,299,14,0,,,1,360
543988,Quaint English Cottage Garden Apt.,40759,Sue And Bob,,Laurelhurst,45.52321851711227,-122.61774746813703,Entire home/apt,95,2,163,2018-06-11,2.23,2,253
546694,Private suite - historic NE cottage,2688278,Rachel,,Concordia,45.56857160035751,-122.62949608203802,Private room,39,1,115,2018-06-28,6.79,1,298
548557,NE  Concordia Cabin,2696498,Matt & Meredith,,Concordia,45.569859589057764,-122.63178359000423,Entire home/apt,98,2,97,2018-06-07,1.34,1,343
553671,Lovely Bugalow Close to Everything,2720698,Caroline,,Piedmont,45.578474210475385,-122.67086942448775,Entire home/apt,120,2,19,2015-11-29,0.26,1,190
557802,Lovely Studio in the Heart of NW/Pearl,2742604,Brad,,Northwest District,45.52486117156143,-122.69103355401299,Entire home/apt,115,2,488,2018-06-21,6.68,1,187
557948,"Pretty house, perfect location",2690880,Randy,,Hosford-Abernethy,45.50895140625741,-122.6443830804544,Entire home/apt,389,2,8,2018-07-01,0.16,1,125
566103,Old Portland SE Clinton/Division,1115782,Elliott,,Hosford-Abernethy,45.50761755325423,-122.63965036389487,Entire home/apt,300,2,38,2018-01-07,0.53,1,7
569209,Mt Tabor Retreat Full Bath Ensuite,2790349,Andrea,,Mt. Tabor,45.511610783577105,-122.60383269993059,Private room,57,1,228,2018-07-02,3.14,1,336
573191,A great walkscore apartment in PDX,32256,Deanna,,Irvington,45.53530465150506,-122.65706540841673,Shared room,20,1,134,2017-07-23,2.13,1,200
573264,"Large 2B Apt, central NW district ",2820851,Northwest Portland,,Northwest District,45.525948247762045,-122.68886895902456,Entire home/apt,146,5,39,2018-02-18,0.55,7,338
580155,NE Portland Modern Victorian Duplex,2854451,Julie,,Eliot,45.539721378027714,-122.66250836032485,Entire home/apt,145,4,12,2017-06-28,0.17,1,342
581518,Mississippi Ave Apartment w/Bikes!,2862629,Cee,,Boise,45.548029958026056,-122.67219829912969,Entire home/apt,135,4,214,2018-06-24,2.96,2,338
584676,NW Portland Condo on Street Car Line,2881063,Kevin,,Northwest District,45.527827519762994,-122.69283898865471,Entire home/apt,200,2,58,2016-05-30,0.80,1,36
596389,Garden Oasis Guest House,2948538,Colin And Medina,,Sabin,45.55147510522508,-122.6548539937588,Entire home/apt,65,3,247,2018-07-05,3.40,2,29
596528,"Lovely, Bright Home, Great for Family/Group",2949835,Andrea,,Grant Park,45.5417339296824,-122.61849740844647,Entire home/apt,295,4,20,2017-08-27,0.28,1,10
598726,"Family-Friendly, Near Convention Center, Hot Tub!",2023418,Gary,,King,45.56534163601822,-122.66265422445768,Entire home/apt,325,2,42,2018-06-17,0.69,1,256
600976,2 Bedroom/Private Bath - Charming Central SW,2974150,Shannon,,South Burlingame,45.465138921394136,-122.68618700629929,Private room,65,2,138,2018-07-08,1.91,3,341
604270,Mt. Tabor studio with Mt. Hood view,1493662,Jeff And Katie,,Montavilla,45.515330510990495,-122.58345834937687,Entire home/apt,120,1,427,2018-06-18,6.00,1,44
607870,Follow the White Rabbit to Portland,3012387,Brent,,Northwest District,45.533085311327945,-122.69874772988705,Private room,68,2,234,2016-06-29,7.86,1,0
611417,A Painted Lady Inn- Master,1011157,Jody,,Irvington,45.5364432214802,-122.65005310634226,Private room,79,1,14,2018-07-03,0.38,7,140
611454,A Painted Lady Inn- The Suite,1011157,Jody,,Irvington,45.53661400891996,-122.6504221157031,Private room,109,1,1,2018-05-18,0.56,7,148
611458,A Painted Lady Inn- The Cottage,1011157,Jody,,Irvington,45.53596705534528,-122.65095961671345,Entire home/apt,159,1,2,2018-06-17,0.52,7,331
611464,A Painted Lady Inn-The Guestroom,1011157,Jody,,Irvington,45.537992065184056,-122.65025441260859,Private room,89,1,2,2016-07-17,0.06,7,148
611469,A Painted Lady Inn-The Den,1011157,Jody,,Irvington,45.5364510096373,-122.65044608550565,Private room,79,1,5,2018-07-05,0.33,7,150
626097,Avandel Room @ the Lion and the Rose,16351908,Steven,,Irvington,45.536376010994374,-122.64991966604404,Private room,90,2,4,2018-07-08,4,3,3
626119,Victorian Apartment @ the Lion and the Rose,16351908,Steven,,Irvington,45.53514391553841,-122.65092265871976,Entire home/apt,197,2,0,,,3,0
633256,QUIET 3 BEDROOM CLOSE IN NEAR MT. TABOR 30 DAY Min,107138,John,,South Tabor,45.50047236339527,-122.59495482074257,Entire home/apt,120,30,28,2018-02-19,0.39,2,146
633385,Sweet Room in Charming Central SW Home,2974150,Shannon,,South Burlingame,45.47013171791574,-122.68701201043616,Private room,55,2,164,2018-07-08,2.32,3,346
634279,Overlook Mid Century Garden Home,3159169,Reenie,,Overlook,45.560559232384605,-122.68925773756888,Private room,70,2,178,2018-07-07,2.47,2,324
635432,Spacious SW Portland 1 bd Apartment,3166372,Alexandra,,Bridlemile,45.49027753567194,-122.72214259582235,Entire home/apt,99,2,73,2018-07-07,1.02,1,284
637011,"Eclectic, cheerful, musical home",1810476,Susan,,Multnomah,45.46553871386771,-122.71443478978071,Private room,45,3,16,2017-11-12,0.23,2,323
637362,"Quaint & Cozy, Private Sellwood Guest House",869146,Gina And Andy,,Sellwood-Moreland Improvement League,45.46563294164716,-122.65572561215869,Entire home/apt,78,3,166,2018-07-02,2.50,1,225
639236,Bird's-Eye View Master Suite w/Spa-like Bath,3190134,Jen,,Hillsdale,45.486400797445086,-122.6927353708673,Private room,156,2,18,2017-08-26,0.30,2,365
646263,Ashley's charmer just off SE Division near cafes,2965830,Ashley,,Richmond,45.50702390014532,-122.63514392096559,Private room,55,1,372,2018-07-01,5.19,2,338
658883,Food Lovers Dream in Designer House,2458289,Emily,,King,45.549644547880696,-122.66309775631056,Private room,88,2,134,2018-07-02,1.88,2,346
673443,Comfy Clean KING bed w/Mt. Tabor view,1649046,MocA & RyAn,,Montavilla,45.511170001761435,-122.58237377882126,Private room,55,3,20,2017-08-08,0.31,1,359
675803,inner SE/ Hawthorne -minimum ,3425231,Kit,,Sunnyside,45.5123504989762,-122.6217727896326,Private room,35,7,20,2018-05-31,0.45,2,35
677307,Bright 'n Sweet Comfy Queen Retreat,3301885,Kathleen,,Rose City Park,45.537004505235466,-122.60172545636428,Private room,72,2,43,2018-07-03,0.61,2,350
677865,Lovely Art Filled Close-in Bungalow,1972773,Cynthia,,King,45.56515664686665,-122.65770286208614,Private room,58,1,232,2018-06-25,3.31,2,253
678642,Great Light-filled Alberta Arts Rm,2236909,Shane,,King,45.5592118973421,-122.65634299181329,Private room,30,30,89,2018-05-18,1.25,4,229
687927,"Heart on Hawthorne ,  SE Portland ",3425231,Kit,,Sunnyside,45.51332501609893,-122.62175719119345,Private room,40,7,137,2018-06-13,1.95,2,249
692488,Classic Northwest Villa,3541177,Jerry,,Hillside,45.52752631570706,-122.70685139295804,Entire home/apt,99,2,274,2018-06-23,3.88,1,45
696955,Alberta Arts House - Hip Portlandia,3569549,Ash,,Vernon,45.558506909092685,-122.64639000376084,Entire home/apt,240,2,45,2018-07-08,0.64,1,311
699667,Old Portland Style 2 Story House,3589314,Nicole,,Sellwood-Moreland Improvement League,45.46817656320386,-122.65251078664188,Private room,65,1,81,2018-07-02,1.26,1,356
700371,Adorable historic home in Foodie Wonderland,2965830,Ashley,,Richmond,45.50612738330846,-122.6353334053285,Entire home/apt,175,1,48,2018-04-15,0.77,2,276
712682,"Hip Neighborhood, Adorable Bungalow",741049,Amy,,Richmond,45.50330873993096,-122.62385827530332,Entire home/apt,248,5,92,2018-06-05,1.34,1,129
714112,Historic Ease & Beauty in the Heart of SE PDX,1726057,Kym And Fred,,Hosford-Abernethy,45.51047330920838,-122.65289629739055,Private room,55,2,353,2018-07-06,5.07,2,309
714773,ArtFulLife for Long Term Stays,1186353,Fred,,Northwest District,45.5294284309255,-122.6976111192227,Entire home/apt,59,30,115,2018-04-17,1.66,2,318
715685,"North East Alberta Arts Queen Size w/
Memory Foam",2200710,Laurent,,King,45.55871008130568,-122.65823118172071,Private room,55,1,353,2018-07-01,7.34,3,95
717084,Classic Charmer/Private Vanity. OHSU 1.2-mi. Hills,3190134,Jen,,Hillsdale,45.48694472037959,-122.69223253589675,Private room,60,2,7,2017-08-25,0.12,2,343
720796,SOUTH TABOR COTTAGE,3721183,Lisa,,South Tabor,45.503752805923384,-122.60079851633527,Entire home/apt,67,1,476,2018-07-01,6.79,1,291
733263,"Private, Comfortable Queen Retreat",3301885,Kathleen,,Rose City Park,45.535316221839906,-122.59860634714882,Private room,72,2,41,2016-01-05,0.59,2,312
745035,Ease & Beauty: The Zen Room,1726057,Kym And Fred,,Hosford-Abernethy,45.5101092695217,-122.65077633928509,Private room,53,2,208,2018-07-02,5.62,2,292
748584,Modern House with Japanese Garden,3092836,Morgan,,South Burlingame,45.466222585709076,-122.6886371237277,Private room,50,1,30,2018-06-03,0.48,1,91
758814,"Between ""hip and home"" (and park!)",3493601,Sandi,,Arbor Lodge,45.57285650986187,-122.69398476899397,Private room,75,3,94,2018-07-07,1.36,1,55
762386,"Urban treehouse in Portland, OR!",416155,Brad & Becca,,Creston-Kenilworth,45.491028292974754,-122.62045107162288,Private room,78,1,633,2018-07-08,9.19,1,291
772835,"Clinton Street Comfy, Urban Oasis 1",4077911,Larry,,Richmond,45.50511370163762,-122.63070776225177,Private room,69,2,137,2018-06-24,2.04,2,349
773172,NW Nob Hill Whole House Getaway,1001311,Alleyn,,Northwest District,45.53285045719387,-122.70630868560984,Entire home/apt,165,2,220,2018-06-24,3.19,4,268
